Smed_Code	Gene stable ID	Gene description	Transcript stable ID	Protein stable ID	Gene name	HGNC symbol	UniProtKB/Swiss-Prot ID
SmedASXL_003985	ENSG00000075651	phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]	ENST00000356327	ENSP00000348681	PLD1	PLD1	Q13393
SmedASXL_004365	ENSG00000164331	ankyrin repeat family A member 2 [Source:HGNC Symbol;Acc:HGNC:13208]	ENST00000296785	ENSP00000296785	ANKRA2	ANKRA2	Q9H9E1
SmedASXL_010343	ENSG00000127837	angio associated migratory cell protein [Source:HGNC Symbol;Acc:HGNC:18]	ENST00000248450	ENSP00000248450	AAMP	AAMP	Q13685
SmedASXL_013916	ENSG00000031823	RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850]	ENST00000439268	ENSP00000404837	RANBP3	RANBP3	Q9H6Z4
SmedASXL_002176	ENSG00000188779	SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:21326]	ENST00000341418	ENSP00000343200	SKOR1	SKOR1	P84550
SmedASXL_016877	ENSG00000171208	neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]	ENST00000562435	ENSP00000455169	NETO2	NETO2	Q8NC67
SmedASXL_004148	ENSG00000136950	actin related protein 2/3 complex subunit 5 like [Source:HGNC Symbol;Acc:HGNC:23366]	ENST00000353214	ENSP00000345361	ARPC5L	ARPC5L	Q9BPX5
SmedASXL_006950	ENSG00000180879	signal sequence receptor subunit 4 [Source:HGNC Symbol;Acc:HGNC:11326]	ENST00000320857	ENSP00000317331	SSR4	SSR4	P51571
SmedASXL_018904	ENSG00000128609	NADH:ubiquinone oxidoreductase subunit A5 [Source:HGNC Symbol;Acc:HGNC:7688]	ENST00000471770	ENSP00000417142	NDUFA5	NDUFA5	Q16718
SmedASXL_014768	ENSG00000163645	glutamate rich 6 [Source:HGNC Symbol;Acc:HGNC:28602]	ENST00000295910	ENSP00000295910	ERICH6	ERICH6	Q7L0X2
SmedASXL_019203	ENSG00000158122	AhpC/TSA antioxidant enzyme domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16881]	ENST00000411939	ENSP00000412378	AAED1	AAED1	
SmedASXL_008489	ENSG00000148655	leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405]	ENST00000611255	ENSP00000480240	LRMDA	LRMDA	
SmedASXL_009445	ENSG00000111832	RWD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20993]	ENST00000466444	ENSP00000420357	RWDD1	RWDD1	Q9H446
SmedASXL_006970	ENSG00000101003	GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980]	ENST00000262460	ENSP00000262460	GINS1	GINS1	Q14691
SmedASXL_007140	ENSG00000108733	peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]	ENST00000225873	ENSP00000225873	PEX12	PEX12	O00623
SmedASXL_061393	ENSG00000115946	partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790]	ENST00000263657	ENSP00000263657	PNO1	PNO1	Q9NRX1
SmedASXL_009063	ENSG00000014138	DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]	ENST00000265465	ENSP00000265465	POLA2	POLA2	Q14181
SmedASXL_003330	ENSG00000156172	chromosome 8 open reading frame 37 [Source:HGNC Symbol;Acc:HGNC:27232]	ENST00000286688	ENSP00000286688	C8orf37	C8orf37	Q96NL8
SmedASXL_017082	ENSG00000172425	tetratricopeptide repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:33708]	ENST00000302783	ENSP00000307640	TTC36	TTC36	A6NLP5
SmedASXL_006709	ENSG00000023909	glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]	ENST00000370238	ENSP00000359258	GCLM	GCLM	P48507
SmedASXL_019299	ENSG00000173166	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436]	ENST00000457812	ENSP00000392854	RAPH1	RAPH1	
SmedASXL_006303	ENSG00000122694	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]	ENST00000377959	ENSP00000367195	GLIPR2	GLIPR2	
SmedASXL_012135	ENSG00000153721	CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]	ENST00000607772	ENSP00000475915	CNKSR3	CNKSR3	Q6P9H4
SmedASXL_012136	ENSG00000153721	CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]	ENST00000607772	ENSP00000475915	CNKSR3	CNKSR3	Q6P9H4
SmedASXL_011056	ENSG00000185448	family with sequence similarity 47 member A [Source:HGNC Symbol;Acc:HGNC:29962]	ENST00000346193	ENSP00000345029	FAM47A	FAM47A	Q5JRC9
SmedASXL_013583	ENSG00000152380	family with sequence similarity 151 member B [Source:HGNC Symbol;Acc:HGNC:33716]	ENST00000502608	ENSP00000427035	FAM151B	FAM151B	
SmedASXL_018764	ENSG00000157870	family with sequence similarity 213 member B [Source:HGNC Symbol;Acc:HGNC:28390]	ENST00000419916	ENSP00000394405	FAM213B	FAM213B	Q8TBF2
SmedASXL_014801	ENSG00000151948	glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]	ENST00000441390	ENSP00000411992	GLT1D1	GLT1D1	Q96MS3
SmedASXL_004723	ENSG00000112651	mitochondrial ribosomal protein L2 [Source:HGNC Symbol;Acc:HGNC:14056]	ENST00000388752	ENSP00000373404	MRPL2	MRPL2	Q5T653
SmedASXL_007179	ENSG00000205927	oligodendrocyte transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:9398]	ENST00000382357	ENSP00000371794	OLIG2	OLIG2	Q13516
SmedASXL_003589	ENSG00000147457	charged multivesicular body protein 7 [Source:HGNC Symbol;Acc:HGNC:28439]	ENST00000397677	ENSP00000380794	CHMP7	CHMP7	Q8WUX9
SmedASXL_003639	ENSG00000114520	sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]	ENST00000251775	ENSP00000251775	SNX4	SNX4	O95219
SmedASXL_013409	ENSG00000047849	microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]	ENST00000429422	ENSP00000416743	MAP4	MAP4	
SmedASXL_013535	ENSG00000165966	PDZ domain containing ring finger 4 [Source:HGNC Symbol;Acc:HGNC:30552]	ENST00000402685	ENSP00000384197	PDZRN4	PDZRN4	Q6ZMN7
SmedASXL_006506	ENSG00000198088	nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]	ENST00000372466	ENSP00000361544	NUP62CL	NUP62CL	Q9H1M0
SmedASXL_014739	ENSG00000133110	periostin [Source:HGNC Symbol;Acc:HGNC:16953]	ENST00000379749	ENSP00000369073	POSTN	POSTN	
SmedASXL_007880	SmedASXL_002130	ENSP00000483651	ENSG00000136146	ENST00000495013	mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903]	MED4	MED4
SmedASXL_019481	ENSG00000119328	family with sequence similarity 206 member A [Source:HGNC Symbol;Acc:HGNC:1364]	ENST00000322940	ENSP00000363753	FAM206A	FAM206A	Q9NX38
SmedASXL_001308	ENSG00000173409	ARV1 homolog, fatty acid homeostasis modulator [Source:HGNC Symbol;Acc:HGNC:29561]	ENST00000310256	ENSP00000312458	ARV1	ARV1	Q9H2C2
SmedASXL_015497	ENSG00000158636	EMSY, BRCA2 interacting transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:18071]	ENST00000533988	ENSP00000434665	EMSY	EMSY	Q7Z589
SmedASXL_009891	ENSG00000198815	forkhead box J3 [Source:HGNC Symbol;Acc:HGNC:29178]	ENST00000372571	ENSP00000361652	FOXJ3	FOXJ3	
SmedASXL_016849	ENSG00000196663	tectonin beta-propeller repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:19957]	ENST00000359520	ENSP00000352510	TECPR2	TECPR2	O15040
SmedASXL_019174	ENSG00000130165	elongation factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:28691]	ENST00000586683	ENSP00000467664	ELOF1	ELOF1	
SmedASXL_006361	ENSG00000165898	iron-sulfur cluster assembly 2 [Source:HGNC Symbol;Acc:HGNC:19857]	ENST00000556816	ENSP00000452007	ISCA2	ISCA2	Q86U28
SmedASXL_003564	ENSG00000137414	family with sequence similarity 8 member A1 [Source:HGNC Symbol;Acc:HGNC:16372]	ENST00000259963	ENSP00000259963	FAM8A1	FAM8A1	Q9UBU6
SmedASXL_003773	ENSG00000184924	peptidyl-tRNA hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33782]	ENST00000328379	ENSP00000330389	PTRHD1	PTRHD1	Q6GMV3
SmedASXL_015305	ENSG00000001631	KRIT1, ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573]	ENST00000340022	ENSP00000344668	KRIT1	KRIT1	O00522
SmedASXL_005879	ENSG00000143079	CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330]	ENST00000271277	ENSP00000271277	CTTNBP2NL	CTTNBP2NL	Q9P2B4
SmedASXL_007895	ENSG00000164434	fatty acid binding protein 7 [Source:HGNC Symbol;Acc:HGNC:3562]	ENST00000368444	ENSP00000357429	FABP7	FABP7	O15540
SmedASXL_009732	ENSG00000103363	elongin B [Source:HGNC Symbol;Acc:HGNC:11619]	ENST00000262306	ENSP00000262306	ELOB	ELOB	Q15370
SmedASXL_009053	ENSG00000182508	LHFPL tetraspan subfamily member 1 [Source:HGNC Symbol;Acc:HGNC:6587]	ENST00000371968	ENSP00000361036	LHFPL1	LHFPL1	Q86WI0
SmedASXL_004962	ENSG00000213123	Tctex1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28482]	ENST00000426563	ENSP00000415835	TCTEX1D2	TCTEX1D2	
SmedASXL_004641	ENSG00000168701	transmembrane protein 208 [Source:HGNC Symbol;Acc:HGNC:25015]	ENST00000304800	ENSP00000305892	TMEM208	TMEM208	Q9BTX3
SmedASXL_030146	ENSG00000149483	transmembrane protein 138 [Source:HGNC Symbol;Acc:HGNC:26944]	ENST00000278826	ENSP00000278826	TMEM138	TMEM138	Q9NPI0
SmedASXL_009996	ENSG00000106682	eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741]	ENST00000265753	ENSP00000265753	EIF4H	EIF4H	Q15056
SmedASXL_066955	ENSG00000198133	transmembrane protein 229B [Source:HGNC Symbol;Acc:HGNC:20130]	ENST00000555638	ENSP00000452201	TMEM229B	TMEM229B	Q8NBD8
SmedASXL_007132	ENSG00000164294	glutathione peroxidase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33100]	ENST00000503787	ENSP00000423822	GPX8	GPX8	Q8TED1
SmedASXL_019960	ENSG00000117395	EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531]	ENST00000236051	ENSP00000236051	EBNA1BP2	EBNA1BP2	Q99848
SmedASXL_008821	ENSG00000146618	Fer3 like bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:16660]	ENST00000275461	ENSP00000275461	FERD3L	FERD3L	Q96RJ6
SmedASXL_007041	ENSG00000131759	retinoic acid receptor alpha [Source:HGNC Symbol;Acc:HGNC:9864]	ENST00000577646	ENSP00000464287	RARA	RARA	
SmedASXL_010065	ENSG00000158402	cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]	ENST00000323760	ENSP00000321656	CDC25C	CDC25C	P30307
SmedASXL_012465	ENSG00000172113	NME/NM23 nucleoside diphosphate kinase 6 [Source:HGNC Symbol;Acc:HGNC:20567]	ENST00000421967	ENSP00000416658	NME6	NME6	
SmedASXL_012023	ENSG00000077585	G protein-coupled receptor 137B [Source:HGNC Symbol;Acc:HGNC:11862]	ENST00000419162	ENSP00000401841	GPR137B	GPR137B	
SmedASXL_004064	ENSG00000188612	small ubiquitin-like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]	ENST00000420826	ENSP00000405965	SUMO2	SUMO2	P61956
SmedASXL_004849	ENSG00000101473	acyl-CoA thioesterase 8 [Source:HGNC Symbol;Acc:HGNC:15919]	ENST00000217455	ENSP00000217455	ACOT8	ACOT8	O14734
SmedASXL_007082	SmedASXL_006299	ENSP00000379838	ENSG00000153048	ENST00000396593	calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]	CARHSP1	CARHSP1
SmedASXL_068468	ENSG00000153048	calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]	ENST00000396593	ENSP00000379838	CARHSP1	CARHSP1	Q9Y2V2
SmedASXL_014935	ENSG00000165271	nucleolar protein 6 [Source:HGNC Symbol;Acc:HGNC:19910]	ENST00000353159	ENSP00000313978	NOL6	NOL6	Q9H6R4
SmedASXL_006723	ENSG00000138614	integrator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:25372]	ENST00000573314	ENSP00000458470	INTS14	INTS14	
SmedASXL_008591	ENSG00000083544	tudor domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20612]	ENST00000484389	ENSP00000432703	TDRD3	TDRD3	
SmedASXL_016404	ENSG00000170959	doublecortin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20625]	ENST00000444572	ENSP00000404672	DCDC1	DCDC1	
SmedASXL_009822	ENSG00000161677	Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]	ENST00000601423	ENSP00000472116	JOSD2	JOSD2	Q8TAC2
SmedASXL_012874	ENSG00000109911	elongator acetyltransferase complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:1171]	ENST00000640961	ENSP00000492152	ELP4	ELP4	Q96EB1
SmedASXL_018665	ENSG00000124614	ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383]	ENST00000344700	ENSP00000363169	RPS10	RPS10	
SmedASXL_016393	ENSG00000134899	ERCC excision repair 5, endonuclease [Source:HGNC Symbol;Acc:HGNC:3437]	ENST00000355739	ENSP00000347978	ERCC5	ERCC5	P28715
SmedASXL_048835	ENSG00000140319	signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]	ENST00000267884	ENSP00000267884	SRP14	SRP14	P37108
SmedASXL_010660	ENSG00000154415	protein phosphatase 1 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:9291]	ENST00000284601	ENSP00000284601	PPP1R3A	PPP1R3A	Q16821
SmedASXL_001866	ENSG00000042429	mediator complex subunit 17 [Source:HGNC Symbol;Acc:HGNC:2375]	ENST00000251871	ENSP00000251871	MED17	MED17	Q9NVC6
SmedASXL_012613	ENSG00000183208	GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360]	ENST00000558017	ENSP00000452793	GDPGP1	GDPGP1	Q6ZNW5
SmedASXL_005579	ENSG00000135441	biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]	ENST00000548925	ENSP00000447537	BLOC1S1	BLOC1S1	P78537
SmedASXL_005225	ENSG00000175324	LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]	ENST00000311351	ENSP00000310596	LSM1	LSM1	O15116
SmedASXL_015767	ENSG00000136279	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]	ENST00000448521	ENSP00000411701	DBNL	DBNL	Q9UJU6
SmedASXL_013473	ENSG00000119487	mitogen-activated protein kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]	ENST00000373511	ENSP00000362610	MAPKAP1	MAPKAP1	Q9BPZ7
SmedASXL_011949	ENSG00000204852	tectonic family member 1 [Source:HGNC Symbol;Acc:HGNC:26113]	ENST00000550703	ENSP00000473789	TCTN1	TCTN1	
SmedASXL_014041	ENSG00000053254	forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]	ENST00000557572	ENSP00000450783	FOXN3	FOXN3	
SmedASXL_014857	ENSG00000140481	coiled-coil domain containing 33 [Source:HGNC Symbol;Acc:HGNC:26552]	ENST00000635913	ENSP00000490425	CCDC33	CCDC33	
SmedASXL_011713	ENSG00000140481	coiled-coil domain containing 33 [Source:HGNC Symbol;Acc:HGNC:26552]	ENST00000635913	ENSP00000490425	CCDC33	CCDC33	
SmedASXL_008192	ENSG00000140743	cerebellar degeneration related protein 2 [Source:HGNC Symbol;Acc:HGNC:1799]	ENST00000268383	ENSP00000268383	CDR2	CDR2	Q01850
SmedASXL_015818	ENSG00000106299	Wiskott-Aldrich syndrome like [Source:HGNC Symbol;Acc:HGNC:12735]	ENST00000223023	ENSP00000223023	WASL	WASL	O00401
SmedASXL_002502	ENSG00000162604	TM2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24142]	ENST00000606498	ENSP00000475700	TM2D1	TM2D1	Q9BX74
SmedASXL_009803	ENSG00000142230	SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]	ENST00000594144	ENSP00000471010	SAE1	SAE1	
SmedASXL_001892	ENSG00000133393	FGFR1OP N-terminal like [Source:HGNC Symbol;Acc:HGNC:26435]	ENST00000255759	ENSP00000255759	FOPNL	FOPNL	Q96NB1
SmedASXL_011010	ENSG00000165555	NADP dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20487]	ENST00000380835	ENSP00000370215	NOXRED1	NOXRED1	Q6NXP6
SmedASXL_007905	ENSG00000136868	solute carrier family 31 member 1 [Source:HGNC Symbol;Acc:HGNC:11016]	ENST00000374212	ENSP00000363329	SLC31A1	SLC31A1	O15431
SmedASXL_004127	ENSG00000171530	tubulin folding cofactor A [Source:HGNC Symbol;Acc:HGNC:11579]	ENST00000380377	ENSP00000369736	TBCA	TBCA	O75347
SmedASXL_061463	ENSG00000106803	Sec61 translocon beta subunit [Source:HGNC Symbol;Acc:HGNC:16993]	ENST00000498603	ENSP00000474122	SEC61B	SEC61B	
SmedASXL_014526	ENSG00000053900	anaphase promoting complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:19990]	ENST00000315368	ENSP00000318775	ANAPC4	ANAPC4	Q9UJX5
SmedASXL_015075	ENSG00000142192	amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]	ENST00000346798	ENSP00000284981	APP	APP	P05067
SmedASXL_011080	ENSG00000142192	amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]	ENST00000346798	ENSP00000284981	APP	APP	P05067
SmedASXL_010500	ENSG00000127952	serine/threonine/tyrosine interacting like 1 [Source:HGNC Symbol;Acc:HGNC:18165]	ENST00000359697	ENSP00000352726	STYXL1	STYXL1	Q9Y6J8
SmedASXL_007133	SmedASXL_011816	ENSP00000490724	ENSG00000143614	ENST00000637918	GATA zinc finger domain containing 2B [Source:HGNC Symbol;Acc:HGNC:30778]	GATAD2B	GATAD2B
SmedASXL_009823	ENSG00000132669	Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]	ENST00000255006	ENSP00000255006	RIN2	RIN2	Q8WYP3
SmedASXL_005575	ENSG00000117472	tetraspanin 1 [Source:HGNC Symbol;Acc:HGNC:20657]	ENST00000372003	ENSP00000361072	TSPAN1	TSPAN1	O60635
SmedASXL_017169	ENSG00000172554	syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741]	ENST00000452177	ENSP00000412249	SNTG2	SNTG2	
SmedASXL_018656	ENSG00000130255	ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]	ENST00000579649	ENSP00000462609	RPL36	RPL36	Q9Y3U8
SmedASXL_012730	ENSG00000143314	mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037]	ENST00000361531	ENSP00000354525	MRPL24	MRPL24	Q96A35
SmedASXL_009191	ENSG00000148057	IDNK, gluconokinase [Source:HGNC Symbol;Acc:HGNC:31367]	ENST00000533522	ENSP00000434673	IDNK	IDNK	
SmedASXL_004946	ENSG00000174173	tRNA methyltransferase 10C, mitochondrial RNase P subunit [Source:HGNC Symbol;Acc:HGNC:26022]	ENST00000309922	ENSP00000312356	TRMT10C	TRMT10C	Q7L0Y3
SmedASXL_017795	ENSG00000149743	tRNA phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:20316]	ENST00000394547	ENSP00000378051	TRPT1	TRPT1	Q86TN4
SmedASXL_009175	ENSG00000147174	germ cell nuclear acidic peptidase [Source:HGNC Symbol;Acc:HGNC:15805]	ENST00000373696	ENSP00000362800	GCNA	GCNA	Q96QF7
SmedASXL_016771	ENSG00000104320	nibrin [Source:HGNC Symbol;Acc:HGNC:7652]	ENST00000265433	ENSP00000265433	NBN	NBN	O60934
SmedASXL_015562	ENSG00000112742	TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]	ENST00000509894	ENSP00000422936	TTK	TTK	P33981
SmedASXL_007053	ENSG00000161526	SAP30 binding protein [Source:HGNC Symbol;Acc:HGNC:30785]	ENST00000584667	ENSP00000462116	SAP30BP	SAP30BP	Q9UHR5
SmedASXL_014462	ENSG00000167971	CASK interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20879]	ENST00000343516	ENSP00000345436	CASKIN1	CASKIN1	Q8WXD9
SmedASXL_004503	ENSG00000154813	diphthamide biosynthesis 3 [Source:HGNC Symbol;Acc:HGNC:27717]	ENST00000488423	ENSP00000419599	DPH3	DPH3	Q96FX2
SmedASXL_010946	ENSG00000134480	cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]	ENST00000508855	ENSP00000426454	CCNH	CCNH	
SmedASXL_011560	ENSG00000188223		ENST00000591613	ENSP00000468389	AD000671.1		
SmedASXL_011251	ENSG00000120688	WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]	ENST00000379487	ENSP00000368801	WBP4	WBP4	O75554
SmedASXL_009932	SmedASXL_061282	ENSP00000424707	ENSG00000174695	ENST00000502346	transmembrane protein 167A [Source:HGNC Symbol;Acc:HGNC:28330]	TMEM167A	TMEM167A
SmedASXL_018011	SmedASXL_009725	ENSP00000262605	ENSG00000124120	ENST00000262605	alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]	TTPAL	TTPAL
SmedASXL_016020	ENSG00000124120	alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]	ENST00000262605	ENSP00000262605	TTPAL	TTPAL	Q9BTX7
SmedASXL_002762	ENSG00000124120	alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]	ENST00000262605	ENSP00000262605	TTPAL	TTPAL	Q9BTX7
SmedASXL_006714	ENSG00000112081	serine and arginine rich splicing factor 3 [Source:HGNC Symbol;Acc:HGNC:10785]	ENST00000613941	ENSP00000484891	SRSF3	SRSF3	
SmedASXL_009706	ENSG00000117598	phospholipid phosphatase related 5 [Source:HGNC Symbol;Acc:HGNC:31703]	ENST00000370188	ENSP00000359207	PLPPR5	PLPPR5	Q32ZL2
SmedASXL_009835	ENSG00000102034	E74 like ETS transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3319]	ENST00000335997	ENSP00000338608	ELF4	ELF4	Q99607
SmedASXL_014095	ENSG00000197746	prosaposin [Source:HGNC Symbol;Acc:HGNC:9498]	ENST00000394936	ENSP00000378394	PSAP	PSAP	P07602
SmedASXL_003662	ENSG00000078487	zinc finger CW-type and PWWP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23486]	ENST00000398027	ENSP00000381109	ZCWPW1	ZCWPW1	Q9H0M4
SmedASXL_016418	ENSG00000136247	zinc finger DHHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:18471]	ENST00000405731	ENSP00000385027	ZDHHC4	ZDHHC4	Q9NPG8
SmedASXL_014588	ENSG00000231737	protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	ENST00000424446	ENSP00000407181	PPP1R10	PPP1R10	Q96QC0
SmedASXL_004523	ENSG00000128563	PRKR interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21894]	ENST00000496391	ENSP00000419270	PRKRIP1	PRKRIP1	Q9H875
SmedASXL_008977	ENSG00000180357	zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]	ENST00000416172	ENSP00000388846	ZNF609	ZNF609	
SmedASXL_019201	ENSG00000179902	chromosome 1 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:32331]	ENST00000369948	ENSP00000358964	C1orf194	C1orf194	Q5T5A4
SmedASXL_016887	ENSG00000118156	zinc finger protein 541 [Source:HGNC Symbol;Acc:HGNC:25294]	ENST00000391901	ENSP00000375770	ZNF541	ZNF541	Q9H0D2
SmedASXL_003216	ENSG00000142700	DMRT like family A2 [Source:HGNC Symbol;Acc:HGNC:13908]	ENST00000418121	ENSP00000399370	DMRTA2	DMRTA2	Q96SC8
SmedASXL_051908	ENSG00000197756	ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]	ENST00000491306	ENSP00000418082	RPL37A	RPL37A	P61513
SmedASXL_008224	ENSG00000130517	pyroglutamyl-peptidase I [Source:HGNC Symbol;Acc:HGNC:13568]	ENST00000269919	ENSP00000269919	PGPEP1	PGPEP1	Q9NXJ5
SmedASXL_012855	ENSG00000120699	exosome component 8 [Source:HGNC Symbol;Acc:HGNC:17035]	ENST00000389704	ENSP00000374354	EXOSC8	EXOSC8	Q96B26
SmedASXL_004386	ENSG00000001167	nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804]	ENST00000341376	ENSP00000345702	NFYA	NFYA	P23511
SmedASXL_006773	ENSG00000154814	oxidoreductase NAD binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25128]	ENST00000285083	ENSP00000285083	OXNAD1	OXNAD1	Q96HP4
SmedASXL_003930	ENSG00000116171	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	ENST00000371514	ENSP00000360569	SCP2	SCP2	P22307
SmedASXL_009138	ENSG00000183780	solute carrier family 35 member F3 [Source:HGNC Symbol;Acc:HGNC:23616]	ENST00000366618	ENSP00000355577	SLC35F3	SLC35F3	Q8IY50
SmedASXL_002349	ENSG00000174206	chromosome 12 open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:26517]	ENST00000311915	ENSP00000311486	C12orf66	C12orf66	
SmedASXL_011397	ENSG00000168876	ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970]	ENST00000544612	ENSP00000440396	ANKRD49	ANKRD49	Q8WVL7
SmedASXL_010287	ENSG00000181915	2-aminoethanethiol dioxygenase [Source:HGNC Symbol;Acc:HGNC:23506]	ENST00000373783	ENSP00000362888	ADO	ADO	Q96SZ5
SmedASXL_001967	ENSG00000145782	autophagy related 12 [Source:HGNC Symbol;Acc:HGNC:588]	ENST00000509910	ENSP00000425107	ATG12	ATG12	O94817
SmedASXL_005172	ENSG00000162377	cytochrome c oxidase assembly factor 7 (putative) [Source:HGNC Symbol;Acc:HGNC:25716]	ENST00000371538	ENSP00000360593	COA7	COA7	Q96BR5
SmedASXL_012511	ENSG00000198874	tRNA-yW synthesizing protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:25598]	ENST00000359626	ENSP00000352645	TYW1	TYW1	Q9NV66
SmedASXL_018796	ENSG00000026297	ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]	ENST00000366855	ENSP00000424947	RNASET2	RNASET2	
SmedASXL_005375	ENSG00000111790	FGFR1 oncogene partner 2 [Source:HGNC Symbol;Acc:HGNC:23098]	ENST00000229395	ENSP00000229395	FGFR1OP2	FGFR1OP2	Q9NVK5
